"actor_id","film_id","last_update"
51,112,"2020-02-15 03:05:03-07"
51,121,"2020-02-15 03:05:03-07"
51,153,"2020-02-15 03:05:03-07"
51,395,"2020-02-15 03:05:03-07"
51,408,"2020-02-15 03:05:03-07"
51,420,"2020-02-15 03:05:03-07"
51,461,"2020-02-15 03:05:03-07"
51,490,"2020-02-15 03:05:03-07"
51,525,"2020-02-15 03:05:03-07"
51,627,"2020-02-15 03:05:03-07"
51,678,"2020-02-15 03:05:03-07"
51,733,"2020-02-15 03:05:03-07"
51,734,"2020-02-15 03:05:03-07"
51,737,"2020-02-15 03:05:03-07"
51,750,"2020-02-15 03:05:03-07"
51,847,"2020-02-15 03:05:03-07"
51,891,"2020-02-15 03:05:03-07"
51,895,"2020-02-15 03:05:03-07"
51,940,"2020-02-15 03:05:03-07"
51,974,"2020-02-15 03:05:03-07"
51,990,"2020-02-15 03:05:03-07"
51,993,"2020-02-15 03:05:03-07"
52,20,"2020-02-15 03:05:03-07"
52,92,"2020-02-15 03:05:03-07"
52,96,"2020-02-15 03:05:03-07"
52,108,"2020-02-15 03:05:03-07"
52,203,"2020-02-15 03:05:03-07"
52,249,"2020-02-15 03:05:03-07"
52,341,"2020-02-15 03:05:03-07"
52,376,"2020-02-15 03:05:03-07"
52,388,"2020-02-15 03:05:03-07"
52,407,"2020-02-15 03:05:03-07"
52,424,"2020-02-15 03:05:03-07"
52,474,"2020-02-15 03:05:03-07"
52,515,"2020-02-15 03:05:03-07"
52,517,"2020-02-15 03:05:03-07"
52,584,"2020-02-15 03:05:03-07"
52,596,"2020-02-15 03:05:03-07"
52,664,"2020-02-15 03:05:03-07"
52,675,"2020-02-15 03:05:03-07"
52,689,"2020-02-15 03:05:03-07"
52,714,"2020-02-15 03:05:03-07"
52,812,"2020-02-15 03:05:03-07"
52,878,"2020-02-15 03:05:03-07"
52,879,"2020-02-15 03:05:03-07"
52,915,"2020-02-15 03:05:03-07"
52,951,"2020-02-15 03:05:03-07"
52,999,"2020-02-15 03:05:03-07"
53,1,"2020-02-15 03:05:03-07"
53,9,"2020-02-15 03:05:03-07"
53,51,"2020-02-15 03:05:03-07"
53,58,"2020-02-15 03:05:03-07"
53,109,"2020-02-15 03:05:03-07"
53,122,"2020-02-15 03:05:03-07"
53,126,"2020-02-15 03:05:03-07"
53,181,"2020-02-15 03:05:03-07"
53,256,"2020-02-15 03:05:03-07"
53,268,"2020-02-15 03:05:03-07"
53,285,"2020-02-15 03:05:03-07"
53,307,"2020-02-15 03:05:03-07"
53,358,"2020-02-15 03:05:03-07"
53,386,"2020-02-15 03:05:03-07"
53,447,"2020-02-15 03:05:03-07"
53,465,"2020-02-15 03:05:03-07"
53,490,"2020-02-15 03:05:03-07"
53,492,"2020-02-15 03:05:03-07"
53,508,"2020-02-15 03:05:03-07"
53,518,"2020-02-15 03:05:03-07"
53,573,"2020-02-15 03:05:03-07"
53,576,"2020-02-15 03:05:03-07"
53,577,"2020-02-15 03:05:03-07"
53,697,"2020-02-15 03:05:03-07"
53,725,"2020-02-15 03:05:03-07"
53,727,"2020-02-15 03:05:03-07"
53,937,"2020-02-15 03:05:03-07"
53,947,"2020-02-15 03:05:03-07"
53,961,"2020-02-15 03:05:03-07"
53,980,"2020-02-15 03:05:03-07"
54,84,"2020-02-15 03:05:03-07"
54,129,"2020-02-15 03:05:03-07"
54,150,"2020-02-15 03:05:03-07"
54,184,"2020-02-15 03:05:03-07"
54,285,"2020-02-15 03:05:03-07"
54,292,"2020-02-15 03:05:03-07"
54,301,"2020-02-15 03:05:03-07"
54,348,"2020-02-15 03:05:03-07"
54,489,"2020-02-15 03:05:03-07"
54,510,"2020-02-15 03:05:03-07"
54,524,"2020-02-15 03:05:03-07"
54,546,"2020-02-15 03:05:03-07"
54,600,"2020-02-15 03:05:03-07"
54,636,"2020-02-15 03:05:03-07"
54,649,"2020-02-15 03:05:03-07"
54,658,"2020-02-15 03:05:03-07"
54,754,"2020-02-15 03:05:03-07"
54,764,"2020-02-15 03:05:03-07"
54,842,"2020-02-15 03:05:03-07"
54,858,"2020-02-15 03:05:03-07"
54,861,"2020-02-15 03:05:03-07"
54,913,"2020-02-15 03:05:03-07"
54,970,"2020-02-15 03:05:03-07"
54,988,"2020-02-15 03:05:03-07"
54,990,"2020-02-15 03:05:03-07"
55,8,"2020-02-15 03:05:03-07"
55,27,"2020-02-15 03:05:03-07"
55,75,"2020-02-15 03:05:03-07"
55,197,"2020-02-15 03:05:03-07"
55,307,"2020-02-15 03:05:03-07"
55,320,"2020-02-15 03:05:03-07"
55,340,"2020-02-15 03:05:03-07"
55,403,"2020-02-15 03:05:03-07"
55,485,"2020-02-15 03:05:03-07"
55,486,"2020-02-15 03:05:03-07"
55,603,"2020-02-15 03:05:03-07"
55,612,"2020-02-15 03:05:03-07"
55,620,"2020-02-15 03:05:03-07"
55,709,"2020-02-15 03:05:03-07"
55,776,"2020-02-15 03:05:03-07"
55,790,"2020-02-15 03:05:03-07"
55,815,"2020-02-15 03:05:03-07"
55,827,"2020-02-15 03:05:03-07"
55,930,"2020-02-15 03:05:03-07"
55,963,"2020-02-15 03:05:03-07"
56,63,"2020-02-15 03:05:03-07"
56,87,"2020-02-15 03:05:03-07"
56,226,"2020-02-15 03:05:03-07"
56,236,"2020-02-15 03:05:03-07"
56,298,"2020-02-15 03:05:03-07"
56,307,"2020-02-15 03:05:03-07"
56,354,"2020-02-15 03:05:03-07"
56,383,"2020-02-15 03:05:03-07"
56,417,"2020-02-15 03:05:03-07"
56,421,"2020-02-15 03:05:03-07"
56,457,"2020-02-15 03:05:03-07"
56,462,"2020-02-15 03:05:03-07"
56,474,"2020-02-15 03:05:03-07"
56,521,"2020-02-15 03:05:03-07"
56,593,"2020-02-15 03:05:03-07"
56,728,"2020-02-15 03:05:03-07"
56,750,"2020-02-15 03:05:03-07"
56,769,"2020-02-15 03:05:03-07"
56,781,"2020-02-15 03:05:03-07"
56,795,"2020-02-15 03:05:03-07"
56,844,"2020-02-15 03:05:03-07"
56,851,"2020-02-15 03:05:03-07"
56,862,"2020-02-15 03:05:03-07"
56,868,"2020-02-15 03:05:03-07"
56,892,"2020-02-15 03:05:03-07"
56,893,"2020-02-15 03:05:03-07"
56,936,"2020-02-15 03:05:03-07"
56,965,"2020-02-15 03:05:03-07"
57,16,"2020-02-15 03:05:03-07"
57,34,"2020-02-15 03:05:03-07"
57,101,"2020-02-15 03:05:03-07"
57,114,"2020-02-15 03:05:03-07"
57,122,"2020-02-15 03:05:03-07"
57,134,"2020-02-15 03:05:03-07"
57,144,"2020-02-15 03:05:03-07"
57,153,"2020-02-15 03:05:03-07"
57,192,"2020-02-15 03:05:03-07"
57,213,"2020-02-15 03:05:03-07"
57,258,"2020-02-15 03:05:03-07"
57,267,"2020-02-15 03:05:03-07"
57,317,"2020-02-15 03:05:03-07"
57,340,"2020-02-15 03:05:03-07"
57,393,"2020-02-15 03:05:03-07"
57,437,"2020-02-15 03:05:03-07"
57,447,"2020-02-15 03:05:03-07"
57,502,"2020-02-15 03:05:03-07"
57,592,"2020-02-15 03:05:03-07"
57,605,"2020-02-15 03:05:03-07"
57,637,"2020-02-15 03:05:03-07"
57,685,"2020-02-15 03:05:03-07"
57,707,"2020-02-15 03:05:03-07"
57,714,"2020-02-15 03:05:03-07"
57,717,"2020-02-15 03:05:03-07"
57,737,"2020-02-15 03:05:03-07"
57,767,"2020-02-15 03:05:03-07"
57,852,"2020-02-15 03:05:03-07"
57,891,"2020-02-15 03:05:03-07"
57,918,"2020-02-15 03:05:03-07"
58,48,"2020-02-15 03:05:03-07"
58,68,"2020-02-15 03:05:03-07"
58,119,"2020-02-15 03:05:03-07"
58,128,"2020-02-15 03:05:03-07"
58,135,"2020-02-15 03:05:03-07"
58,175,"2020-02-15 03:05:03-07"
58,199,"2020-02-15 03:05:03-07"
58,235,"2020-02-15 03:05:03-07"
58,242,"2020-02-15 03:05:03-07"
58,243,"2020-02-15 03:05:03-07"
58,254,"2020-02-15 03:05:03-07"
58,306,"2020-02-15 03:05:03-07"
58,316,"2020-02-15 03:05:03-07"
58,417,"2020-02-15 03:05:03-07"
58,426,"2020-02-15 03:05:03-07"
58,460,"2020-02-15 03:05:03-07"
58,477,"2020-02-15 03:05:03-07"
58,541,"2020-02-15 03:05:03-07"
58,549,"2020-02-15 03:05:03-07"
58,551,"2020-02-15 03:05:03-07"
58,553,"2020-02-15 03:05:03-07"
58,578,"2020-02-15 03:05:03-07"
58,602,"2020-02-15 03:05:03-07"
58,632,"2020-02-15 03:05:03-07"
58,635,"2020-02-15 03:05:03-07"
58,638,"2020-02-15 03:05:03-07"
58,698,"2020-02-15 03:05:03-07"
58,726,"2020-02-15 03:05:03-07"
58,755,"2020-02-15 03:05:03-07"
58,800,"2020-02-15 03:05:03-07"
58,856,"2020-02-15 03:05:03-07"
58,858,"2020-02-15 03:05:03-07"
59,5,"2020-02-15 03:05:03-07"
59,46,"2020-02-15 03:05:03-07"
59,54,"2020-02-15 03:05:03-07"
59,72,"2020-02-15 03:05:03-07"
59,88,"2020-02-15 03:05:03-07"
59,121,"2020-02-15 03:05:03-07"
59,129,"2020-02-15 03:05:03-07"
59,130,"2020-02-15 03:05:03-07"
59,183,"2020-02-15 03:05:03-07"
59,210,"2020-02-15 03:05:03-07"
59,241,"2020-02-15 03:05:03-07"
59,295,"2020-02-15 03:05:03-07"
59,418,"2020-02-15 03:05:03-07"
59,572,"2020-02-15 03:05:03-07"
59,644,"2020-02-15 03:05:03-07"
59,650,"2020-02-15 03:05:03-07"
59,689,"2020-02-15 03:05:03-07"
59,694,"2020-02-15 03:05:03-07"
59,702,"2020-02-15 03:05:03-07"
59,713,"2020-02-15 03:05:03-07"
59,749,"2020-02-15 03:05:03-07"
59,772,"2020-02-15 03:05:03-07"
59,853,"2020-02-15 03:05:03-07"
59,862,"2020-02-15 03:05:03-07"
59,943,"2020-02-15 03:05:03-07"
59,946,"2020-02-15 03:05:03-07"
59,984,"2020-02-15 03:05:03-07"
60,31,"2020-02-15 03:05:03-07"
60,85,"2020-02-15 03:05:03-07"
60,133,"2020-02-15 03:05:03-07"
60,142,"2020-02-15 03:05:03-07"
60,177,"2020-02-15 03:05:03-07"
60,179,"2020-02-15 03:05:03-07"
60,186,"2020-02-15 03:05:03-07"
60,222,"2020-02-15 03:05:03-07"
60,235,"2020-02-15 03:05:03-07"
60,239,"2020-02-15 03:05:03-07"
60,253,"2020-02-15 03:05:03-07"
60,262,"2020-02-15 03:05:03-07"
60,297,"2020-02-15 03:05:03-07"
60,299,"2020-02-15 03:05:03-07"
60,334,"2020-02-15 03:05:03-07"
60,376,"2020-02-15 03:05:03-07"
60,423,"2020-02-15 03:05:03-07"
60,436,"2020-02-15 03:05:03-07"
60,493,"2020-02-15 03:05:03-07"
60,534,"2020-02-15 03:05:03-07"
60,551,"2020-02-15 03:05:03-07"
60,658,"2020-02-15 03:05:03-07"
60,665,"2020-02-15 03:05:03-07"
60,679,"2020-02-15 03:05:03-07"
60,754,"2020-02-15 03:05:03-07"
60,771,"2020-02-15 03:05:03-07"
60,783,"2020-02-15 03:05:03-07"
60,784,"2020-02-15 03:05:03-07"
60,805,"2020-02-15 03:05:03-07"
60,830,"2020-02-15 03:05:03-07"
60,835,"2020-02-15 03:05:03-07"
60,928,"2020-02-15 03:05:03-07"
60,952,"2020-02-15 03:05:03-07"
60,971,"2020-02-15 03:05:03-07"
60,986,"2020-02-15 03:05:03-07"
61,235,"2020-02-15 03:05:03-07"
61,237,"2020-02-15 03:05:03-07"
61,307,"2020-02-15 03:05:03-07"
61,362,"2020-02-15 03:05:03-07"
61,372,"2020-02-15 03:05:03-07"
61,374,"2020-02-15 03:05:03-07"
61,423,"2020-02-15 03:05:03-07"
61,433,"2020-02-15 03:05:03-07"
61,508,"2020-02-15 03:05:03-07"
61,518,"2020-02-15 03:05:03-07"
61,519,"2020-02-15 03:05:03-07"
61,535,"2020-02-15 03:05:03-07"
61,537,"2020-02-15 03:05:03-07"
61,585,"2020-02-15 03:05:03-07"
61,639,"2020-02-15 03:05:03-07"
61,648,"2020-02-15 03:05:03-07"
61,649,"2020-02-15 03:05:03-07"
61,703,"2020-02-15 03:05:03-07"
61,752,"2020-02-15 03:05:03-07"
61,766,"2020-02-15 03:05:03-07"
61,767,"2020-02-15 03:05:03-07"
61,780,"2020-02-15 03:05:03-07"
61,831,"2020-02-15 03:05:03-07"
61,832,"2020-02-15 03:05:03-07"
61,990,"2020-02-15 03:05:03-07"
62,6,"2020-02-15 03:05:03-07"
62,42,"2020-02-15 03:05:03-07"
62,54,"2020-02-15 03:05:03-07"
62,100,"2020-02-15 03:05:03-07"
62,101,"2020-02-15 03:05:03-07"
62,129,"2020-02-15 03:05:03-07"
62,198,"2020-02-15 03:05:03-07"
62,211,"2020-02-15 03:05:03-07"
62,231,"2020-02-15 03:05:03-07"
62,272,"2020-02-15 03:05:03-07"
62,295,"2020-02-15 03:05:03-07"
62,337,"2020-02-15 03:05:03-07"
62,375,"2020-02-15 03:05:03-07"
62,385,"2020-02-15 03:05:03-07"
62,393,"2020-02-15 03:05:03-07"
62,398,"2020-02-15 03:05:03-07"
62,406,"2020-02-15 03:05:03-07"
62,413,"2020-02-15 03:05:03-07"
62,428,"2020-02-15 03:05:03-07"
62,445,"2020-02-15 03:05:03-07"
62,457,"2020-02-15 03:05:03-07"
62,465,"2020-02-15 03:05:03-07"
62,688,"2020-02-15 03:05:03-07"
62,707,"2020-02-15 03:05:03-07"
62,719,"2020-02-15 03:05:03-07"
62,951,"2020-02-15 03:05:03-07"
62,981,"2020-02-15 03:05:03-07"
62,988,"2020-02-15 03:05:03-07"
62,990,"2020-02-15 03:05:03-07"
63,73,"2020-02-15 03:05:03-07"
63,134,"2020-02-15 03:05:03-07"
63,167,"2020-02-15 03:05:03-07"
63,208,"2020-02-15 03:05:03-07"
63,225,"2020-02-15 03:05:03-07"
63,248,"2020-02-15 03:05:03-07"
63,249,"2020-02-15 03:05:03-07"
63,278,"2020-02-15 03:05:03-07"
63,392,"2020-02-15 03:05:03-07"
63,517,"2020-02-15 03:05:03-07"
63,633,"2020-02-15 03:05:03-07"
63,763,"2020-02-15 03:05:03-07"
63,781,"2020-02-15 03:05:03-07"
63,809,"2020-02-15 03:05:03-07"
63,893,"2020-02-15 03:05:03-07"
63,932,"2020-02-15 03:05:03-07"
63,944,"2020-02-15 03:05:03-07"
63,945,"2020-02-15 03:05:03-07"
63,981,"2020-02-15 03:05:03-07"
64,3,"2020-02-15 03:05:03-07"
64,10,"2020-02-15 03:05:03-07"
64,37,"2020-02-15 03:05:03-07"
64,87,"2020-02-15 03:05:03-07"
64,88,"2020-02-15 03:05:03-07"
64,124,"2020-02-15 03:05:03-07"
64,197,"2020-02-15 03:05:03-07"
64,280,"2020-02-15 03:05:03-07"
64,291,"2020-02-15 03:05:03-07"
64,307,"2020-02-15 03:05:03-07"
64,335,"2020-02-15 03:05:03-07"
64,345,"2020-02-15 03:05:03-07"
64,448,"2020-02-15 03:05:03-07"
64,469,"2020-02-15 03:05:03-07"
64,471,"2020-02-15 03:05:03-07"
64,506,"2020-02-15 03:05:03-07"
64,543,"2020-02-15 03:05:03-07"
64,557,"2020-02-15 03:05:03-07"
64,569,"2020-02-15 03:05:03-07"
64,572,"2020-02-15 03:05:03-07"
64,597,"2020-02-15 03:05:03-07"
64,616,"2020-02-15 03:05:03-07"
64,646,"2020-02-15 03:05:03-07"
64,694,"2020-02-15 03:05:03-07"
64,832,"2020-02-15 03:05:03-07"
64,852,"2020-02-15 03:05:03-07"
64,860,"2020-02-15 03:05:03-07"
64,921,"2020-02-15 03:05:03-07"
64,925,"2020-02-15 03:05:03-07"
64,980,"2020-02-15 03:05:03-07"
65,39,"2020-02-15 03:05:03-07"
65,46,"2020-02-15 03:05:03-07"
65,97,"2020-02-15 03:05:03-07"
65,106,"2020-02-15 03:05:03-07"
65,117,"2020-02-15 03:05:03-07"
65,125,"2020-02-15 03:05:03-07"
65,158,"2020-02-15 03:05:03-07"
65,276,"2020-02-15 03:05:03-07"
65,305,"2020-02-15 03:05:03-07"
65,338,"2020-02-15 03:05:03-07"
65,347,"2020-02-15 03:05:03-07"
65,371,"2020-02-15 03:05:03-07"
65,398,"2020-02-15 03:05:03-07"
65,471,"2020-02-15 03:05:03-07"
65,475,"2020-02-15 03:05:03-07"
65,476,"2020-02-15 03:05:03-07"
65,491,"2020-02-15 03:05:03-07"
65,496,"2020-02-15 03:05:03-07"
65,516,"2020-02-15 03:05:03-07"
65,517,"2020-02-15 03:05:03-07"
65,541,"2020-02-15 03:05:03-07"
65,556,"2020-02-15 03:05:03-07"
65,571,"2020-02-15 03:05:03-07"
65,577,"2020-02-15 03:05:03-07"
65,615,"2020-02-15 03:05:03-07"
65,658,"2020-02-15 03:05:03-07"
65,683,"2020-02-15 03:05:03-07"
65,694,"2020-02-15 03:05:03-07"
65,714,"2020-02-15 03:05:03-07"
65,735,"2020-02-15 03:05:03-07"
65,852,"2020-02-15 03:05:03-07"
65,938,"2020-02-15 03:05:03-07"
65,951,"2020-02-15 03:05:03-07"
65,965,"2020-02-15 03:05:03-07"
66,55,"2020-02-15 03:05:03-07"
66,143,"2020-02-15 03:05:03-07"
66,207,"2020-02-15 03:05:03-07"
66,226,"2020-02-15 03:05:03-07"
66,229,"2020-02-15 03:05:03-07"
66,230,"2020-02-15 03:05:03-07"
66,283,"2020-02-15 03:05:03-07"
66,300,"2020-02-15 03:05:03-07"
66,342,"2020-02-15 03:05:03-07"
66,350,"2020-02-15 03:05:03-07"
66,361,"2020-02-15 03:05:03-07"
66,376,"2020-02-15 03:05:03-07"
66,424,"2020-02-15 03:05:03-07"
66,434,"2020-02-15 03:05:03-07"
66,553,"2020-02-15 03:05:03-07"
66,608,"2020-02-15 03:05:03-07"
66,676,"2020-02-15 03:05:03-07"
66,697,"2020-02-15 03:05:03-07"
66,706,"2020-02-15 03:05:03-07"
66,725,"2020-02-15 03:05:03-07"
66,769,"2020-02-15 03:05:03-07"
66,793,"2020-02-15 03:05:03-07"
66,829,"2020-02-15 03:05:03-07"
66,871,"2020-02-15 03:05:03-07"
66,909,"2020-02-15 03:05:03-07"
66,915,"2020-02-15 03:05:03-07"
66,928,"2020-02-15 03:05:03-07"
66,951,"2020-02-15 03:05:03-07"
66,957,"2020-02-15 03:05:03-07"
66,960,"2020-02-15 03:05:03-07"
66,999,"2020-02-15 03:05:03-07"
67,24,"2020-02-15 03:05:03-07"
67,57,"2020-02-15 03:05:03-07"
67,67,"2020-02-15 03:05:03-07"
67,144,"2020-02-15 03:05:03-07"
67,242,"2020-02-15 03:05:03-07"
67,244,"2020-02-15 03:05:03-07"
67,256,"2020-02-15 03:05:03-07"
67,408,"2020-02-15 03:05:03-07"
67,477,"2020-02-15 03:05:03-07"
67,496,"2020-02-15 03:05:03-07"
67,512,"2020-02-15 03:05:03-07"
67,576,"2020-02-15 03:05:03-07"
67,601,"2020-02-15 03:05:03-07"
67,725,"2020-02-15 03:05:03-07"
67,726,"2020-02-15 03:05:03-07"
67,731,"2020-02-15 03:05:03-07"
67,766,"2020-02-15 03:05:03-07"
67,861,"2020-02-15 03:05:03-07"
67,870,"2020-02-15 03:05:03-07"
67,915,"2020-02-15 03:05:03-07"
67,945,"2020-02-15 03:05:03-07"
67,972,"2020-02-15 03:05:03-07"
67,981,"2020-02-15 03:05:03-07"
68,9,"2020-02-15 03:05:03-07"
68,45,"2020-02-15 03:05:03-07"
68,133,"2020-02-15 03:05:03-07"
68,161,"2020-02-15 03:05:03-07"
68,205,"2020-02-15 03:05:03-07"
68,213,"2020-02-15 03:05:03-07"
68,215,"2020-02-15 03:05:03-07"
68,255,"2020-02-15 03:05:03-07"
68,296,"2020-02-15 03:05:03-07"
68,315,"2020-02-15 03:05:03-07"
68,325,"2020-02-15 03:05:03-07"
68,331,"2020-02-15 03:05:03-07"
68,347,"2020-02-15 03:05:03-07"
68,357,"2020-02-15 03:05:03-07"
68,378,"2020-02-15 03:05:03-07"
68,380,"2020-02-15 03:05:03-07"
68,386,"2020-02-15 03:05:03-07"
68,396,"2020-02-15 03:05:03-07"
68,435,"2020-02-15 03:05:03-07"
68,497,"2020-02-15 03:05:03-07"
68,607,"2020-02-15 03:05:03-07"
68,654,"2020-02-15 03:05:03-07"
68,665,"2020-02-15 03:05:03-07"
68,671,"2020-02-15 03:05:03-07"
68,706,"2020-02-15 03:05:03-07"
68,747,"2020-02-15 03:05:03-07"
68,834,"2020-02-15 03:05:03-07"
68,839,"2020-02-15 03:05:03-07"
68,840,"2020-02-15 03:05:03-07"
68,971,"2020-02-15 03:05:03-07"
69,15,"2020-02-15 03:05:03-07"
69,88,"2020-02-15 03:05:03-07"
69,111,"2020-02-15 03:05:03-07"
69,202,"2020-02-15 03:05:03-07"
69,236,"2020-02-15 03:05:03-07"
69,292,"2020-02-15 03:05:03-07"
69,300,"2020-02-15 03:05:03-07"
69,306,"2020-02-15 03:05:03-07"
69,374,"2020-02-15 03:05:03-07"
69,396,"2020-02-15 03:05:03-07"
69,452,"2020-02-15 03:05:03-07"
69,466,"2020-02-15 03:05:03-07"
69,529,"2020-02-15 03:05:03-07"
69,612,"2020-02-15 03:05:03-07"
69,720,"2020-02-15 03:05:03-07"
69,722,"2020-02-15 03:05:03-07"
69,761,"2020-02-15 03:05:03-07"
69,791,"2020-02-15 03:05:03-07"
69,864,"2020-02-15 03:05:03-07"
69,877,"2020-02-15 03:05:03-07"
69,914,"2020-02-15 03:05:03-07"
70,50,"2020-02-15 03:05:03-07"
70,53,"2020-02-15 03:05:03-07"
70,92,"2020-02-15 03:05:03-07"
70,202,"2020-02-15 03:05:03-07"
70,227,"2020-02-15 03:05:03-07"
70,249,"2020-02-15 03:05:03-07"
70,290,"2020-02-15 03:05:03-07"
70,304,"2020-02-15 03:05:03-07"
70,343,"2020-02-15 03:05:03-07"
70,414,"2020-02-15 03:05:03-07"
70,453,"2020-02-15 03:05:03-07"
70,466,"2020-02-15 03:05:03-07"
70,504,"2020-02-15 03:05:03-07"
70,584,"2020-02-15 03:05:03-07"
70,628,"2020-02-15 03:05:03-07"
70,654,"2020-02-15 03:05:03-07"
70,725,"2020-02-15 03:05:03-07"
70,823,"2020-02-15 03:05:03-07"
70,834,"2020-02-15 03:05:03-07"
70,856,"2020-02-15 03:05:03-07"
70,869,"2020-02-15 03:05:03-07"
70,953,"2020-02-15 03:05:03-07"
70,964,"2020-02-15 03:05:03-07"
71,26,"2020-02-15 03:05:03-07"
71,52,"2020-02-15 03:05:03-07"
71,233,"2020-02-15 03:05:03-07"
71,317,"2020-02-15 03:05:03-07"
71,359,"2020-02-15 03:05:03-07"
71,362,"2020-02-15 03:05:03-07"
71,385,"2020-02-15 03:05:03-07"
71,399,"2020-02-15 03:05:03-07"
71,450,"2020-02-15 03:05:03-07"
71,532,"2020-02-15 03:05:03-07"
71,560,"2020-02-15 03:05:03-07"
71,574,"2020-02-15 03:05:03-07"
71,638,"2020-02-15 03:05:03-07"
71,773,"2020-02-15 03:05:03-07"
71,833,"2020-02-15 03:05:03-07"
71,874,"2020-02-15 03:05:03-07"
71,918,"2020-02-15 03:05:03-07"
71,956,"2020-02-15 03:05:03-07"
72,34,"2020-02-15 03:05:03-07"
72,144,"2020-02-15 03:05:03-07"
72,237,"2020-02-15 03:05:03-07"
72,249,"2020-02-15 03:05:03-07"
72,286,"2020-02-15 03:05:03-07"
72,296,"2020-02-15 03:05:03-07"
72,325,"2020-02-15 03:05:03-07"
72,331,"2020-02-15 03:05:03-07"
72,405,"2020-02-15 03:05:03-07"
72,450,"2020-02-15 03:05:03-07"
72,550,"2020-02-15 03:05:03-07"
72,609,"2020-02-15 03:05:03-07"
72,623,"2020-02-15 03:05:03-07"
72,636,"2020-02-15 03:05:03-07"
72,640,"2020-02-15 03:05:03-07"
72,665,"2020-02-15 03:05:03-07"
72,718,"2020-02-15 03:05:03-07"
72,743,"2020-02-15 03:05:03-07"
72,757,"2020-02-15 03:05:03-07"
72,773,"2020-02-15 03:05:03-07"
72,854,"2020-02-15 03:05:03-07"
72,865,"2020-02-15 03:05:03-07"
72,938,"2020-02-15 03:05:03-07"
72,956,"2020-02-15 03:05:03-07"
72,964,"2020-02-15 03:05:03-07"
72,969,"2020-02-15 03:05:03-07"
73,36,"2020-02-15 03:05:03-07"
73,45,"2020-02-15 03:05:03-07"
73,51,"2020-02-15 03:05:03-07"
73,77,"2020-02-15 03:05:03-07"
73,148,"2020-02-15 03:05:03-07"
73,245,"2020-02-15 03:05:03-07"
73,275,"2020-02-15 03:05:03-07"
73,322,"2020-02-15 03:05:03-07"
73,374,"2020-02-15 03:05:03-07"
73,379,"2020-02-15 03:05:03-07"
73,467,"2020-02-15 03:05:03-07"
73,548,"2020-02-15 03:05:03-07"
73,561,"2020-02-15 03:05:03-07"
73,562,"2020-02-15 03:05:03-07"
73,565,"2020-02-15 03:05:03-07"
73,627,"2020-02-15 03:05:03-07"
73,666,"2020-02-15 03:05:03-07"
73,667,"2020-02-15 03:05:03-07"
73,707,"2020-02-15 03:05:03-07"
73,748,"2020-02-15 03:05:03-07"
73,772,"2020-02-15 03:05:03-07"
73,823,"2020-02-15 03:05:03-07"
73,936,"2020-02-15 03:05:03-07"
73,946,"2020-02-15 03:05:03-07"
73,950,"2020-02-15 03:05:03-07"
73,998,"2020-02-15 03:05:03-07"
74,28,"2020-02-15 03:05:03-07"
74,44,"2020-02-15 03:05:03-07"
74,117,"2020-02-15 03:05:03-07"
74,185,"2020-02-15 03:05:03-07"
74,192,"2020-02-15 03:05:03-07"
74,203,"2020-02-15 03:05:03-07"
74,263,"2020-02-15 03:05:03-07"
74,321,"2020-02-15 03:05:03-07"
74,415,"2020-02-15 03:05:03-07"
74,484,"2020-02-15 03:05:03-07"
74,503,"2020-02-15 03:05:03-07"
74,537,"2020-02-15 03:05:03-07"
74,543,"2020-02-15 03:05:03-07"
74,617,"2020-02-15 03:05:03-07"
74,626,"2020-02-15 03:05:03-07"
74,637,"2020-02-15 03:05:03-07"
74,663,"2020-02-15 03:05:03-07"
74,704,"2020-02-15 03:05:03-07"
74,720,"2020-02-15 03:05:03-07"
74,747,"2020-02-15 03:05:03-07"
74,780,"2020-02-15 03:05:03-07"
74,804,"2020-02-15 03:05:03-07"
74,834,"2020-02-15 03:05:03-07"
74,836,"2020-02-15 03:05:03-07"
74,848,"2020-02-15 03:05:03-07"
74,872,"2020-02-15 03:05:03-07"
74,902,"2020-02-15 03:05:03-07"
74,956,"2020-02-15 03:05:03-07"
75,12,"2020-02-15 03:05:03-07"
75,34,"2020-02-15 03:05:03-07"
75,143,"2020-02-15 03:05:03-07"
75,170,"2020-02-15 03:05:03-07"
75,222,"2020-02-15 03:05:03-07"
75,301,"2020-02-15 03:05:03-07"
75,347,"2020-02-15 03:05:03-07"
75,372,"2020-02-15 03:05:03-07"
75,436,"2020-02-15 03:05:03-07"
75,445,"2020-02-15 03:05:03-07"
75,446,"2020-02-15 03:05:03-07"
75,492,"2020-02-15 03:05:03-07"
75,498,"2020-02-15 03:05:03-07"
75,508,"2020-02-15 03:05:03-07"
75,541,"2020-02-15 03:05:03-07"
75,547,"2020-02-15 03:05:03-07"
75,579,"2020-02-15 03:05:03-07"
75,645,"2020-02-15 03:05:03-07"
75,667,"2020-02-15 03:05:03-07"
75,744,"2020-02-15 03:05:03-07"
75,764,"2020-02-15 03:05:03-07"
75,780,"2020-02-15 03:05:03-07"
75,870,"2020-02-15 03:05:03-07"
75,920,"2020-02-15 03:05:03-07"
76,60,"2020-02-15 03:05:03-07"
76,66,"2020-02-15 03:05:03-07"
76,68,"2020-02-15 03:05:03-07"
