"inventory_id","film_id","store_id","last_update"
1205,267,2,"2020-02-15 03:09:17-07"
1206,268,2,"2020-02-15 03:09:17-07"
1207,268,2,"2020-02-15 03:09:17-07"
1208,269,1,"2020-02-15 03:09:17-07"
1209,269,1,"2020-02-15 03:09:17-07"
1210,269,2,"2020-02-15 03:09:17-07"
1211,269,2,"2020-02-15 03:09:17-07"
1212,269,2,"2020-02-15 03:09:17-07"
1213,269,2,"2020-02-15 03:09:17-07"
1214,270,1,"2020-02-15 03:09:17-07"
1215,270,1,"2020-02-15 03:09:17-07"
1216,270,1,"2020-02-15 03:09:17-07"
1217,270,2,"2020-02-15 03:09:17-07"
1218,270,2,"2020-02-15 03:09:17-07"
1219,270,2,"2020-02-15 03:09:17-07"
1220,270,2,"2020-02-15 03:09:17-07"
1221,271,1,"2020-02-15 03:09:17-07"
1222,271,1,"2020-02-15 03:09:17-07"
1223,271,1,"2020-02-15 03:09:17-07"
1224,271,2,"2020-02-15 03:09:17-07"
1225,271,2,"2020-02-15 03:09:17-07"
1226,272,1,"2020-02-15 03:09:17-07"
1227,272,1,"2020-02-15 03:09:17-07"
1228,272,1,"2020-02-15 03:09:17-07"
1229,272,1,"2020-02-15 03:09:17-07"
1230,273,1,"2020-02-15 03:09:17-07"
1231,273,1,"2020-02-15 03:09:17-07"
1232,273,1,"2020-02-15 03:09:17-07"
1233,273,1,"2020-02-15 03:09:17-07"
1234,273,2,"2020-02-15 03:09:17-07"
1235,273,2,"2020-02-15 03:09:17-07"
1236,273,2,"2020-02-15 03:09:17-07"
1237,274,1,"2020-02-15 03:09:17-07"
1238,274,1,"2020-02-15 03:09:17-07"
1239,274,1,"2020-02-15 03:09:17-07"
1240,274,2,"2020-02-15 03:09:17-07"
1241,274,2,"2020-02-15 03:09:17-07"
1242,274,2,"2020-02-15 03:09:17-07"
1243,274,2,"2020-02-15 03:09:17-07"
1244,275,1,"2020-02-15 03:09:17-07"
1245,275,1,"2020-02-15 03:09:17-07"
1246,275,1,"2020-02-15 03:09:17-07"
1247,275,2,"2020-02-15 03:09:17-07"
1248,275,2,"2020-02-15 03:09:17-07"
1249,276,1,"2020-02-15 03:09:17-07"
1250,276,1,"2020-02-15 03:09:17-07"
1251,276,1,"2020-02-15 03:09:17-07"
1252,276,1,"2020-02-15 03:09:17-07"
1253,277,1,"2020-02-15 03:09:17-07"
1254,277,1,"2020-02-15 03:09:17-07"
1255,277,1,"2020-02-15 03:09:17-07"
1256,278,1,"2020-02-15 03:09:17-07"
1257,278,1,"2020-02-15 03:09:17-07"
1258,279,1,"2020-02-15 03:09:17-07"
1259,279,1,"2020-02-15 03:09:17-07"
1260,280,1,"2020-02-15 03:09:17-07"
1261,280,1,"2020-02-15 03:09:17-07"
1262,280,1,"2020-02-15 03:09:17-07"
1263,280,1,"2020-02-15 03:09:17-07"
1264,280,2,"2020-02-15 03:09:17-07"
1265,280,2,"2020-02-15 03:09:17-07"
1266,281,1,"2020-02-15 03:09:17-07"
1267,281,1,"2020-02-15 03:09:17-07"
1268,281,2,"2020-02-15 03:09:17-07"
1269,281,2,"2020-02-15 03:09:17-07"
1270,281,2,"2020-02-15 03:09:17-07"
1271,281,2,"2020-02-15 03:09:17-07"
1272,282,1,"2020-02-15 03:09:17-07"
1273,282,1,"2020-02-15 03:09:17-07"
1274,282,1,"2020-02-15 03:09:17-07"
1275,282,2,"2020-02-15 03:09:17-07"
1276,282,2,"2020-02-15 03:09:17-07"
1277,282,2,"2020-02-15 03:09:17-07"
1278,283,1,"2020-02-15 03:09:17-07"
1279,283,1,"2020-02-15 03:09:17-07"
1280,283,1,"2020-02-15 03:09:17-07"
1281,284,1,"2020-02-15 03:09:17-07"
1282,284,1,"2020-02-15 03:09:17-07"
1283,284,1,"2020-02-15 03:09:17-07"
1284,284,2,"2020-02-15 03:09:17-07"
1285,284,2,"2020-02-15 03:09:17-07"
1286,284,2,"2020-02-15 03:09:17-07"
1287,284,2,"2020-02-15 03:09:17-07"
1288,285,1,"2020-02-15 03:09:17-07"
1289,285,1,"2020-02-15 03:09:17-07"
1290,285,1,"2020-02-15 03:09:17-07"
1291,285,2,"2020-02-15 03:09:17-07"
1292,285,2,"2020-02-15 03:09:17-07"
1293,285,2,"2020-02-15 03:09:17-07"
1294,285,2,"2020-02-15 03:09:17-07"
1295,286,1,"2020-02-15 03:09:17-07"
1296,286,1,"2020-02-15 03:09:17-07"
1297,286,2,"2020-02-15 03:09:17-07"
1298,286,2,"2020-02-15 03:09:17-07"
1299,286,2,"2020-02-15 03:09:17-07"
1300,287,1,"2020-02-15 03:09:17-07"
1301,287,1,"2020-02-15 03:09:17-07"
1302,287,2,"2020-02-15 03:09:17-07"
1303,287,2,"2020-02-15 03:09:17-07"
1304,288,1,"2020-02-15 03:09:17-07"
1305,288,1,"2020-02-15 03:09:17-07"
1306,288,2,"2020-02-15 03:09:17-07"
1307,288,2,"2020-02-15 03:09:17-07"
1308,288,2,"2020-02-15 03:09:17-07"
1309,288,2,"2020-02-15 03:09:17-07"
1310,289,1,"2020-02-15 03:09:17-07"
1311,289,1,"2020-02-15 03:09:17-07"
1312,290,1,"2020-02-15 03:09:17-07"
1313,290,1,"2020-02-15 03:09:17-07"
1314,290,1,"2020-02-15 03:09:17-07"
1315,291,1,"2020-02-15 03:09:17-07"
1316,291,1,"2020-02-15 03:09:17-07"
1317,291,1,"2020-02-15 03:09:17-07"
1318,291,1,"2020-02-15 03:09:17-07"
1319,292,1,"2020-02-15 03:09:17-07"
1320,292,1,"2020-02-15 03:09:17-07"
1321,292,1,"2020-02-15 03:09:17-07"
1322,292,2,"2020-02-15 03:09:17-07"
1323,292,2,"2020-02-15 03:09:17-07"
1324,292,2,"2020-02-15 03:09:17-07"
1325,293,1,"2020-02-15 03:09:17-07"
1326,293,1,"2020-02-15 03:09:17-07"
1327,293,2,"2020-02-15 03:09:17-07"
1328,293,2,"2020-02-15 03:09:17-07"
1329,293,2,"2020-02-15 03:09:17-07"
1330,294,1,"2020-02-15 03:09:17-07"
1331,294,1,"2020-02-15 03:09:17-07"
1332,294,2,"2020-02-15 03:09:17-07"
1333,294,2,"2020-02-15 03:09:17-07"
1334,294,2,"2020-02-15 03:09:17-07"
1335,295,1,"2020-02-15 03:09:17-07"
1336,295,1,"2020-02-15 03:09:17-07"
1337,295,1,"2020-02-15 03:09:17-07"
1338,295,1,"2020-02-15 03:09:17-07"
1339,295,2,"2020-02-15 03:09:17-07"
1340,295,2,"2020-02-15 03:09:17-07"
1341,295,2,"2020-02-15 03:09:17-07"
1342,295,2,"2020-02-15 03:09:17-07"
1343,296,1,"2020-02-15 03:09:17-07"
1344,296,1,"2020-02-15 03:09:17-07"
1345,296,1,"2020-02-15 03:09:17-07"
1346,296,1,"2020-02-15 03:09:17-07"
1347,297,2,"2020-02-15 03:09:17-07"
1348,297,2,"2020-02-15 03:09:17-07"
1349,298,1,"2020-02-15 03:09:17-07"
1350,298,1,"2020-02-15 03:09:17-07"
1351,298,2,"2020-02-15 03:09:17-07"
1352,298,2,"2020-02-15 03:09:17-07"
1353,298,2,"2020-02-15 03:09:17-07"
1354,299,1,"2020-02-15 03:09:17-07"
1355,299,1,"2020-02-15 03:09:17-07"
1356,299,1,"2020-02-15 03:09:17-07"
1357,299,1,"2020-02-15 03:09:17-07"
1358,300,1,"2020-02-15 03:09:17-07"
1359,300,1,"2020-02-15 03:09:17-07"
1360,300,2,"2020-02-15 03:09:17-07"
1361,300,2,"2020-02-15 03:09:17-07"
1362,300,2,"2020-02-15 03:09:17-07"
1363,300,2,"2020-02-15 03:09:17-07"
1364,301,1,"2020-02-15 03:09:17-07"
1365,301,1,"2020-02-15 03:09:17-07"
1366,301,1,"2020-02-15 03:09:17-07"
1367,301,1,"2020-02-15 03:09:17-07"
1368,301,2,"2020-02-15 03:09:17-07"
1369,301,2,"2020-02-15 03:09:17-07"
1370,301,2,"2020-02-15 03:09:17-07"
1371,301,2,"2020-02-15 03:09:17-07"
1372,302,1,"2020-02-15 03:09:17-07"
1373,302,1,"2020-02-15 03:09:17-07"
1374,302,2,"2020-02-15 03:09:17-07"
1375,302,2,"2020-02-15 03:09:17-07"
1376,302,2,"2020-02-15 03:09:17-07"
1377,302,2,"2020-02-15 03:09:17-07"
1378,303,1,"2020-02-15 03:09:17-07"
1379,303,1,"2020-02-15 03:09:17-07"
1380,303,1,"2020-02-15 03:09:17-07"
1381,303,1,"2020-02-15 03:09:17-07"
1382,303,2,"2020-02-15 03:09:17-07"
1383,303,2,"2020-02-15 03:09:17-07"
1384,304,1,"2020-02-15 03:09:17-07"
1385,304,1,"2020-02-15 03:09:17-07"
1386,304,1,"2020-02-15 03:09:17-07"
1387,304,1,"2020-02-15 03:09:17-07"
1388,304,2,"2020-02-15 03:09:17-07"
1389,304,2,"2020-02-15 03:09:17-07"
1390,305,1,"2020-02-15 03:09:17-07"
1391,305,1,"2020-02-15 03:09:17-07"
1392,305,1,"2020-02-15 03:09:17-07"
1393,305,1,"2020-02-15 03:09:17-07"
1394,305,2,"2020-02-15 03:09:17-07"
1395,305,2,"2020-02-15 03:09:17-07"
1396,305,2,"2020-02-15 03:09:17-07"
1397,306,1,"2020-02-15 03:09:17-07"
1398,306,1,"2020-02-15 03:09:17-07"
1399,306,1,"2020-02-15 03:09:17-07"
1400,307,1,"2020-02-15 03:09:17-07"
1401,307,1,"2020-02-15 03:09:17-07"
1402,307,1,"2020-02-15 03:09:17-07"
1403,307,2,"2020-02-15 03:09:17-07"
1404,307,2,"2020-02-15 03:09:17-07"
1405,307,2,"2020-02-15 03:09:17-07"
1406,308,1,"2020-02-15 03:09:17-07"
1407,308,1,"2020-02-15 03:09:17-07"
1408,308,2,"2020-02-15 03:09:17-07"
1409,308,2,"2020-02-15 03:09:17-07"
1410,309,1,"2020-02-15 03:09:17-07"
1411,309,1,"2020-02-15 03:09:17-07"
1412,309,2,"2020-02-15 03:09:17-07"
1413,309,2,"2020-02-15 03:09:17-07"
1414,309,2,"2020-02-15 03:09:17-07"
1415,309,2,"2020-02-15 03:09:17-07"
1416,310,1,"2020-02-15 03:09:17-07"
1417,310,1,"2020-02-15 03:09:17-07"
1418,311,1,"2020-02-15 03:09:17-07"
1419,311,1,"2020-02-15 03:09:17-07"
1420,311,1,"2020-02-15 03:09:17-07"
1421,311,2,"2020-02-15 03:09:17-07"
1422,311,2,"2020-02-15 03:09:17-07"
1423,311,2,"2020-02-15 03:09:17-07"
1424,311,2,"2020-02-15 03:09:17-07"
1425,312,2,"2020-02-15 03:09:17-07"
1426,312,2,"2020-02-15 03:09:17-07"
1427,312,2,"2020-02-15 03:09:17-07"
1428,313,1,"2020-02-15 03:09:17-07"
1429,313,1,"2020-02-15 03:09:17-07"
1430,313,1,"2020-02-15 03:09:17-07"
1431,313,1,"2020-02-15 03:09:17-07"
1432,313,2,"2020-02-15 03:09:17-07"
1433,313,2,"2020-02-15 03:09:17-07"
1434,314,1,"2020-02-15 03:09:17-07"
1435,314,1,"2020-02-15 03:09:17-07"
1436,314,2,"2020-02-15 03:09:17-07"
1437,314,2,"2020-02-15 03:09:17-07"
1438,314,2,"2020-02-15 03:09:17-07"
1439,314,2,"2020-02-15 03:09:17-07"
1440,315,2,"2020-02-15 03:09:17-07"
1441,315,2,"2020-02-15 03:09:17-07"
1442,315,2,"2020-02-15 03:09:17-07"
1443,316,2,"2020-02-15 03:09:17-07"
1444,316,2,"2020-02-15 03:09:17-07"
1445,317,1,"2020-02-15 03:09:17-07"
1446,317,1,"2020-02-15 03:09:17-07"
1447,317,1,"2020-02-15 03:09:17-07"
1448,317,1,"2020-02-15 03:09:17-07"
1449,317,2,"2020-02-15 03:09:17-07"
1450,317,2,"2020-02-15 03:09:17-07"
1451,317,2,"2020-02-15 03:09:17-07"
1452,319,1,"2020-02-15 03:09:17-07"
1453,319,1,"2020-02-15 03:09:17-07"
1454,319,1,"2020-02-15 03:09:17-07"
1455,319,2,"2020-02-15 03:09:17-07"
1456,319,2,"2020-02-15 03:09:17-07"
1457,319,2,"2020-02-15 03:09:17-07"
1458,319,2,"2020-02-15 03:09:17-07"
1459,320,1,"2020-02-15 03:09:17-07"
1460,320,1,"2020-02-15 03:09:17-07"
1461,320,1,"2020-02-15 03:09:17-07"
1462,320,2,"2020-02-15 03:09:17-07"
1463,320,2,"2020-02-15 03:09:17-07"
1464,320,2,"2020-02-15 03:09:17-07"
1465,320,2,"2020-02-15 03:09:17-07"
1466,321,1,"2020-02-15 03:09:17-07"
1467,321,1,"2020-02-15 03:09:17-07"
1468,321,1,"2020-02-15 03:09:17-07"
1469,321,1,"2020-02-15 03:09:17-07"
1470,322,1,"2020-02-15 03:09:17-07"
1471,322,1,"2020-02-15 03:09:17-07"
1472,322,1,"2020-02-15 03:09:17-07"
1473,322,1,"2020-02-15 03:09:17-07"
1474,322,2,"2020-02-15 03:09:17-07"
1475,322,2,"2020-02-15 03:09:17-07"
1476,323,2,"2020-02-15 03:09:17-07"
1477,323,2,"2020-02-15 03:09:17-07"
1478,323,2,"2020-02-15 03:09:17-07"
1479,323,2,"2020-02-15 03:09:17-07"
1480,324,1,"2020-02-15 03:09:17-07"
1481,324,1,"2020-02-15 03:09:17-07"
1482,324,1,"2020-02-15 03:09:17-07"
1483,324,2,"2020-02-15 03:09:17-07"
1484,324,2,"2020-02-15 03:09:17-07"
1485,326,1,"2020-02-15 03:09:17-07"
1486,326,1,"2020-02-15 03:09:17-07"
1487,326,2,"2020-02-15 03:09:17-07"
1488,326,2,"2020-02-15 03:09:17-07"
1489,326,2,"2020-02-15 03:09:17-07"
1490,326,2,"2020-02-15 03:09:17-07"
1491,327,1,"2020-02-15 03:09:17-07"
1492,327,1,"2020-02-15 03:09:17-07"
1493,327,1,"2020-02-15 03:09:17-07"
1494,327,1,"2020-02-15 03:09:17-07"
1495,327,2,"2020-02-15 03:09:17-07"
1496,327,2,"2020-02-15 03:09:17-07"
1497,328,2,"2020-02-15 03:09:17-07"
1498,328,2,"2020-02-15 03:09:17-07"
1499,328,2,"2020-02-15 03:09:17-07"
1500,328,2,"2020-02-15 03:09:17-07"
1501,329,1,"2020-02-15 03:09:17-07"
1502,329,1,"2020-02-15 03:09:17-07"
1503,329,1,"2020-02-15 03:09:17-07"
1504,329,2,"2020-02-15 03:09:17-07"
1505,329,2,"2020-02-15 03:09:17-07"
1506,329,2,"2020-02-15 03:09:17-07"
1507,330,1,"2020-02-15 03:09:17-07"
1508,330,1,"2020-02-15 03:09:17-07"
1509,330,1,"2020-02-15 03:09:17-07"
1510,330,1,"2020-02-15 03:09:17-07"
1511,330,2,"2020-02-15 03:09:17-07"
1512,330,2,"2020-02-15 03:09:17-07"
1513,330,2,"2020-02-15 03:09:17-07"
1514,331,1,"2020-02-15 03:09:17-07"
1515,331,1,"2020-02-15 03:09:17-07"
1516,331,1,"2020-02-15 03:09:17-07"
1517,331,1,"2020-02-15 03:09:17-07"
1518,331,2,"2020-02-15 03:09:17-07"
1519,331,2,"2020-02-15 03:09:17-07"
1520,331,2,"2020-02-15 03:09:17-07"
1521,331,2,"2020-02-15 03:09:17-07"
1522,333,1,"2020-02-15 03:09:17-07"
1523,333,1,"2020-02-15 03:09:17-07"
1524,333,2,"2020-02-15 03:09:17-07"
1525,333,2,"2020-02-15 03:09:17-07"
1526,334,1,"2020-02-15 03:09:17-07"
1527,334,1,"2020-02-15 03:09:17-07"
1528,334,2,"2020-02-15 03:09:17-07"
1529,334,2,"2020-02-15 03:09:17-07"
1530,334,2,"2020-02-15 03:09:17-07"
1531,334,2,"2020-02-15 03:09:17-07"
1532,335,1,"2020-02-15 03:09:17-07"
1533,335,1,"2020-02-15 03:09:17-07"
1534,336,1,"2020-02-15 03:09:17-07"
1535,336,1,"2020-02-15 03:09:17-07"
1536,336,1,"2020-02-15 03:09:17-07"
1537,336,2,"2020-02-15 03:09:17-07"
1538,336,2,"2020-02-15 03:09:17-07"
1539,337,1,"2020-02-15 03:09:17-07"
1540,337,1,"2020-02-15 03:09:17-07"
1541,337,2,"2020-02-15 03:09:17-07"
1542,337,2,"2020-02-15 03:09:17-07"
1543,338,2,"2020-02-15 03:09:17-07"
1544,338,2,"2020-02-15 03:09:17-07"
1545,338,2,"2020-02-15 03:09:17-07"
1546,339,2,"2020-02-15 03:09:17-07"
1547,339,2,"2020-02-15 03:09:17-07"
1548,339,2,"2020-02-15 03:09:17-07"
1549,340,1,"2020-02-15 03:09:17-07"
1550,340,1,"2020-02-15 03:09:17-07"
1551,341,1,"2020-02-15 03:09:17-07"
1552,341,1,"2020-02-15 03:09:17-07"
1553,341,1,"2020-02-15 03:09:17-07"
1554,341,1,"2020-02-15 03:09:17-07"
1555,341,2,"2020-02-15 03:09:17-07"
1556,341,2,"2020-02-15 03:09:17-07"
1557,341,2,"2020-02-15 03:09:17-07"
1558,341,2,"2020-02-15 03:09:17-07"
1559,342,1,"2020-02-15 03:09:17-07"
1560,342,1,"2020-02-15 03:09:17-07"
1561,342,1,"2020-02-15 03:09:17-07"
1562,342,1,"2020-02-15 03:09:17-07"
1563,343,1,"2020-02-15 03:09:17-07"
1564,343,1,"2020-02-15 03:09:17-07"
1565,344,1,"2020-02-15 03:09:17-07"
1566,344,1,"2020-02-15 03:09:17-07"
1567,344,1,"2020-02-15 03:09:17-07"
1568,344,2,"2020-02-15 03:09:17-07"
1569,344,2,"2020-02-15 03:09:17-07"
1570,345,1,"2020-02-15 03:09:17-07"
1571,345,1,"2020-02-15 03:09:17-07"
1572,345,1,"2020-02-15 03:09:17-07"
1573,345,2,"2020-02-15 03:09:17-07"
1574,345,2,"2020-02-15 03:09:17-07"
1575,346,1,"2020-02-15 03:09:17-07"
1576,346,1,"2020-02-15 03:09:17-07"
1577,346,2,"2020-02-15 03:09:17-07"
1578,346,2,"2020-02-15 03:09:17-07"
1579,346,2,"2020-02-15 03:09:17-07"
1580,346,2,"2020-02-15 03:09:17-07"
1581,347,1,"2020-02-15 03:09:17-07"
1582,347,1,"2020-02-15 03:09:17-07"
1583,347,1,"2020-02-15 03:09:17-07"
1584,347,1,"2020-02-15 03:09:17-07"
1585,348,2,"2020-02-15 03:09:17-07"
1586,348,2,"2020-02-15 03:09:17-07"
1587,348,2,"2020-02-15 03:09:17-07"
1588,348,2,"2020-02-15 03:09:17-07"
1589,349,1,"2020-02-15 03:09:17-07"
1590,349,1,"2020-02-15 03:09:17-07"
1591,349,1,"2020-02-15 03:09:17-07"
1592,349,1,"2020-02-15 03:09:17-07"
1593,349,2,"2020-02-15 03:09:17-07"
1594,349,2,"2020-02-15 03:09:17-07"
1595,349,2,"2020-02-15 03:09:17-07"
1596,350,1,"2020-02-15 03:09:17-07"
1597,350,1,"2020-02-15 03:09:17-07"
1598,350,1,"2020-02-15 03:09:17-07"
1599,350,1,"2020-02-15 03:09:17-07"
1600,350,2,"2020-02-15 03:09:17-07"
1601,350,2,"2020-02-15 03:09:17-07"
1602,350,2,"2020-02-15 03:09:17-07"
1603,350,2,"2020-02-15 03:09:17-07"
1604,351,1,"2020-02-15 03:09:17-07"
1605,351,1,"2020-02-15 03:09:17-07"
1606,351,1,"2020-02-15 03:09:17-07"
1607,351,2,"2020-02-15 03:09:17-07"
1608,351,2,"2020-02-15 03:09:17-07"
1609,351,2,"2020-02-15 03:09:17-07"
1610,352,2,"2020-02-15 03:09:17-07"
1611,352,2,"2020-02-15 03:09:17-07"
1612,352,2,"2020-02-15 03:09:17-07"
1613,352,2,"2020-02-15 03:09:17-07"
1614,353,1,"2020-02-15 03:09:17-07"
1615,353,1,"2020-02-15 03:09:17-07"
1616,353,2,"2020-02-15 03:09:17-07"
1617,353,2,"2020-02-15 03:09:17-07"
1618,353,2,"2020-02-15 03:09:17-07"
1619,353,2,"2020-02-15 03:09:17-07"
1620,354,1,"2020-02-15 03:09:17-07"
1621,354,1,"2020-02-15 03:09:17-07"
1622,354,1,"2020-02-15 03:09:17-07"
1623,354,2,"2020-02-15 03:09:17-07"
1624,354,2,"2020-02-15 03:09:17-07"
1625,355,2,"2020-02-15 03:09:17-07"
1626,355,2,"2020-02-15 03:09:17-07"
1627,356,1,"2020-02-15 03:09:17-07"
1628,356,1,"2020-02-15 03:09:17-07"
1629,356,1,"2020-02-15 03:09:17-07"
1630,356,1,"2020-02-15 03:09:17-07"
1631,356,2,"2020-02-15 03:09:17-07"
1632,356,2,"2020-02-15 03:09:17-07"
1633,356,2,"2020-02-15 03:09:17-07"
1634,356,2,"2020-02-15 03:09:17-07"
1635,357,2,"2020-02-15 03:09:17-07"
1636,357,2,"2020-02-15 03:09:17-07"
1637,357,2,"2020-02-15 03:09:17-07"
1638,357,2,"2020-02-15 03:09:17-07"
1639,358,1,"2020-02-15 03:09:17-07"
1640,358,1,"2020-02-15 03:09:17-07"
1641,358,1,"2020-02-15 03:09:17-07"
1642,358,1,"2020-02-15 03:09:17-07"
1643,358,2,"2020-02-15 03:09:17-07"
1644,358,2,"2020-02-15 03:09:17-07"
1645,358,2,"2020-02-15 03:09:17-07"
1646,358,2,"2020-02-15 03:09:17-07"
1647,360,1,"2020-02-15 03:09:17-07"
1648,360,1,"2020-02-15 03:09:17-07"
1649,360,1,"2020-02-15 03:09:17-07"
1650,360,1,"2020-02-15 03:09:17-07"
1651,361,1,"2020-02-15 03:09:17-07"
1652,361,1,"2020-02-15 03:09:17-07"
1653,361,1,"2020-02-15 03:09:17-07"
1654,361,1,"2020-02-15 03:09:17-07"
1655,361,2,"2020-02-15 03:09:17-07"
1656,361,2,"2020-02-15 03:09:17-07"
1657,361,2,"2020-02-15 03:09:17-07"
1658,361,2,"2020-02-15 03:09:17-07"
1659,362,1,"2020-02-15 03:09:17-07"
1660,362,1,"2020-02-15 03:09:17-07"
1661,363,1,"2020-02-15 03:09:17-07"
1662,363,1,"2020-02-15 03:09:17-07"
1663,363,1,"2020-02-15 03:09:17-07"
1664,363,2,"2020-02-15 03:09:17-07"
1665,363,2,"2020-02-15 03:09:17-07"
1666,363,2,"2020-02-15 03:09:17-07"
1667,364,1,"2020-02-15 03:09:17-07"
1668,364,1,"2020-02-15 03:09:17-07"
1669,364,1,"2020-02-15 03:09:17-07"
1670,365,1,"2020-02-15 03:09:17-07"
1671,365,1,"2020-02-15 03:09:17-07"
1672,365,2,"2020-02-15 03:09:17-07"
1673,365,2,"2020-02-15 03:09:17-07"
1674,366,1,"2020-02-15 03:09:17-07"
1675,366,1,"2020-02-15 03:09:17-07"
1676,366,1,"2020-02-15 03:09:17-07"
1677,366,1,"2020-02-15 03:09:17-07"
1678,366,2,"2020-02-15 03:09:17-07"
1679,366,2,"2020-02-15 03:09:17-07"
1680,366,2,"2020-02-15 03:09:17-07"
1681,367,1,"2020-02-15 03:09:17-07"
1682,367,1,"2020-02-15 03:09:17-07"
1683,367,1,"2020-02-15 03:09:17-07"
1684,367,1,"2020-02-15 03:09:17-07"
1685,367,2,"2020-02-15 03:09:17-07"
1686,367,2,"2020-02-15 03:09:17-07"
1687,367,2,"2020-02-15 03:09:17-07"
1688,368,1,"2020-02-15 03:09:17-07"
1689,368,1,"2020-02-15 03:09:17-07"
1690,369,1,"2020-02-15 03:09:17-07"
1691,369,1,"2020-02-15 03:09:17-07"
1692,369,1,"2020-02-15 03:09:17-07"
1693,369,1,"2020-02-15 03:09:17-07"
1694,369,2,"2020-02-15 03:09:17-07"
1695,369,2,"2020-02-15 03:09:17-07"
1696,369,2,"2020-02-15 03:09:17-07"
1697,369,2,"2020-02-15 03:09:17-07"
1698,370,1,"2020-02-15 03:09:17-07"
1699,370,1,"2020-02-15 03:09:17-07"
1700,370,1,"2020-02-15 03:09:17-07"
1701,370,2,"2020-02-15 03:09:17-07"
1702,370,2,"2020-02-15 03:09:17-07"
1703,371,1,"2020-02-15 03:09:17-07"
1704,371,1,"2020-02-15 03:09:17-07"
1705,371,1,"2020-02-15 03:09:17-07"
1706,372,1,"2020-02-15 03:09:17-07"
1707,372,1,"2020-02-15 03:09:17-07"
1708,373,1,"2020-02-15 03:09:17-07"
1709,373,1,"2020-02-15 03:09:17-07"
1710,373,1,"2020-02-15 03:09:17-07"
1711,373,2,"2020-02-15 03:09:17-07"
1712,373,2,"2020-02-15 03:09:17-07"
1713,374,1,"2020-02-15 03:09:17-07"
1714,374,1,"2020-02-15 03:09:17-07"
1715,374,1,"2020-02-15 03:09:17-07"
1716,374,2,"2020-02-15 03:09:17-07"
1717,374,2,"2020-02-15 03:09:17-07"
1718,374,2,"2020-02-15 03:09:17-07"
1719,374,2,"2020-02-15 03:09:17-07"
1720,375,1,"2020-02-15 03:09:17-07"
1721,375,1,"2020-02-15 03:09:17-07"
1722,376,1,"2020-02-15 03:09:17-07"
1723,376,1,"2020-02-15 03:09:17-07"
1724,376,1,"2020-02-15 03:09:17-07"
1725,376,1,"2020-02-15 03:09:17-07"
1726,376,2,"2020-02-15 03:09:17-07"
1727,376,2,"2020-02-15 03:09:17-07"
1728,376,2,"2020-02-15 03:09:17-07"
1729,377,1,"2020-02-15 03:09:17-07"
1730,377,1,"2020-02-15 03:09:17-07"
1731,377,1,"2020-02-15 03:09:17-07"
1732,377,2,"2020-02-15 03:09:17-07"
1733,377,2,"2020-02-15 03:09:17-07"
1734,377,2,"2020-02-15 03:09:17-07"
1735,378,1,"2020-02-15 03:09:17-07"
1736,378,1,"2020-02-15 03:09:17-07"
1737,378,1,"2020-02-15 03:09:17-07"
1738,378,1,"2020-02-15 03:09:17-07"
1739,378,2,"2020-02-15 03:09:17-07"
1740,378,2,"2020-02-15 03:09:17-07"
1741,378,2,"2020-02-15 03:09:17-07"
1742,378,2,"2020-02-15 03:09:17-07"
1743,379,2,"2020-02-15 03:09:17-07"
1744,379,2,"2020-02-15 03:09:17-07"
1745,379,2,"2020-02-15 03:09:17-07"
1746,379,2,"2020-02-15 03:09:17-07"
1747,380,1,"2020-02-15 03:09:17-07"
1748,380,1,"2020-02-15 03:09:17-07"
1749,380,2,"2020-02-15 03:09:17-07"
1750,380,2,"2020-02-15 03:09:17-07"
1751,380,2,"2020-02-15 03:09:17-07"
1752,381,1,"2020-02-15 03:09:17-07"
1753,381,1,"2020-02-15 03:09:17-07"
1754,381,2,"2020-02-15 03:09:17-07"
1755,381,2,"2020-02-15 03:09:17-07"
1756,381,2,"2020-02-15 03:09:17-07"
1757,382,1,"2020-02-15 03:09:17-07"
1758,382,1,"2020-02-15 03:09:17-07"
1759,382,1,"2020-02-15 03:09:17-07"
1760,382,1,"2020-02-15 03:09:17-07"
1761,382,2,"2020-02-15 03:09:17-07"
1762,382,2,"2020-02-15 03:09:17-07"
1763,382,2,"2020-02-15 03:09:17-07"
1764,382,2,"2020-02-15 03:09:17-07"
1765,383,1,"2020-02-15 03:09:17-07"
1766,383,1,"2020-02-15 03:09:17-07"
1767,383,1,"2020-02-15 03:09:17-07"
1768,383,2,"2020-02-15 03:09:17-07"
1769,383,2,"2020-02-15 03:09:17-07"
1770,384,2,"2020-02-15 03:09:17-07"
1771,384,2,"2020-02-15 03:09:17-07"
1772,384,2,"2020-02-15 03:09:17-07"
1773,385,1,"2020-02-15 03:09:17-07"
1774,385,1,"2020-02-15 03:09:17-07"
1775,385,2,"2020-02-15 03:09:17-07"
1776,385,2,"2020-02-15 03:09:17-07"
1777,385,2,"2020-02-15 03:09:17-07"
1778,387,1,"2020-02-15 03:09:17-07"
1779,387,1,"2020-02-15 03:09:17-07"
1780,387,1,"2020-02-15 03:09:17-07"
1781,387,2,"2020-02-15 03:09:17-07"
1782,387,2,"2020-02-15 03:09:17-07"
1783,387,2,"2020-02-15 03:09:17-07"
1784,388,1,"2020-02-15 03:09:17-07"
1785,388,1,"2020-02-15 03:09:17-07"
1786,388,1,"2020-02-15 03:09:17-07"
